サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市萩,5.8,55.4,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000104663971/?bc=100489140482,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市萩,5.8,55.4,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108735205/?bc=100518653082,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市萩,5.8,55.4,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000106952832/?bc=100505589550,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市富士ビレッジ,7.4,68.8,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000108342608/?bc=100515580596,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.7,75.6,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000096542615/?bc=100515499456,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市青木,5.3,31.5,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000100707279/?bc=100467651361,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市青木,5.2,31.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000102910182/?bc=100474418471,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市青木,5.3,31.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000105963781/?bc=100498446400,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市青木,5.3,31.5,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000108572848/?bc=100517247087,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.8,29.4,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108441521/?bc=100516225191,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.8,29.4,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108441522/?bc=100517055363,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.0,29.4,,5,田,—,,—,賃貸のため対象外,,2026-07-30,,https://suumo.jp/chintai/jnc_000108441523/?bc=100516225194,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.0,29.4,,5,田,—,,—,賃貸のため対象外,,2026-07-30,,https://suumo.jp/chintai/jnc_000108441520/?bc=100516225190,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.8,37.6,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108441526/?bc=100517055359,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.8,37.6,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108441525/?bc=100517055361,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.0,37.6,,5,田,—,,—,賃貸のため対象外,,2026-07-30,,https://suumo.jp/chintai/jnc_000108441524/?bc=100516225196,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.0,37.6,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000108441527/?bc=100516938285,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.8,60.0,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000104569421/?bc=100488185934,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.0,42.1,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107665003/?bc=100510746687,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.0,38.8,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108451913/?bc=100511738413,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,5.8,31.7,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108368424/?bc=100516612084,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.2,49.1,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108599830/?bc=100517527412,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,7.0,40.4,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107011002/?bc=100506067742,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉３,6.5,68.1,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000108967900/?bc=100520470162,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市西若町,7.2,53.0,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108987852/?bc=100520579806,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市西若町,7.8,52.2,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108939470/?bc=100248013386,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市若松町,7.0,56.0,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000087335607/?bc=100477979794,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,8.4,53.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000037083068/?bc=100520289211,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市東町,6.1,40.0,,5,—,—,,—,賃貸のため対象外,,2026-07-31,,https://suumo.jp/chintai/jnc_000108711558/?bc=100518299999,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.0,30.0,,5,—,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000086896966/?bc=100516627951,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.5,30.0,,5,—,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000108799511/?bc=100519106584,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉２,5.3,53.5,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000105097989/?bc=100490554347,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.0,51.5,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000090291908/?bc=100509129776,適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉４,6.3,62.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000039725460/?bc=100511591416,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉４,6.7,62.5,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000102962849/?bc=100513826051,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市加茂川町,5.8,30.3,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000104350795/?bc=100485808589,不適合
SUUMO 賃貸 三島市,三島市,賃貸戸建,賃貸カテゴリ（掲載種別）,静岡県三島市加茂,11.5,111.6,,5,—,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000099834829/?bc=100519892435,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市御園,6.5,63.3,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108464303/?bc=100516416615,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.25,43.5,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107921128/?bc=100509175898,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.35,36.3,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108847893/?bc=100519646682,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,8.05,43.5,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108185433/?bc=100514818117,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町３,7.5,68.2,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000050143234/?bc=100496830938,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市壱町田,6.9,57.3,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000083929696/?bc=100444576513,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市壱町田,6.9,57.3,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000087941068/?bc=100444576490,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市壱町田,6.9,57.3,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000103639061/?bc=100479155905,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市壱町田,6.9,57.3,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000077354791/?bc=100444576511,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,5.2,27.2,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107271898/?bc=100465617654,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,4.8,50.6,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108354150/?bc=100506883296,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉１,5.3,51.0,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000096289520/?bc=100444628795,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,4.9,34.3,,5,—,—,,—,賃貸のため対象外,,2026-07-31,,https://suumo.jp/chintai/jnc_000106672050/?bc=100503146306,適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市梅名,7.2,62.5,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000013952638/?bc=100513057719,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市梅名,7.2,62.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108000173/?bc=100513909462,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉２,6.5,60.7,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107846337/?bc=100512367533,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南二日町,6.8,62.1,,5,—,—,,—,賃貸のため対象外,,2026-08-02,,https://suumo.jp/chintai/jnc_000065370030/?bc=100513242007,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南二日町,6.8,62.1,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000107876570/?bc=100513826167,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南二日町,6.8,62.1,,5,—,—,,—,賃貸のため対象外,,2026-08-02,,https://suumo.jp/chintai/jnc_000108905127/?bc=100519902381,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市佐野,4.5,48.0,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107280193/?bc=100488376785,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市佐野,4.8,48.0,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000092524135/?bc=100504943485,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大場,4.9,28.9,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107970547/?bc=100516573560,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,4.8,29.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000036874039/?bc=100513826185,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,4.9,29.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000056161429/?bc=100500078410,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,5.3,29.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000104999939/?bc=100491138976,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中島,5.5,29.8,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000036434889/?bc=100507106455,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市安久,5.0,43.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107947036/?bc=100512602426,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市安久,5.6,43.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108549272/?bc=100517092424,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.6,33.9,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179126/?bc=100505969681,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.8,34.8,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000107179125/?bc=100505781115,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.9,33.9,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000107179129/?bc=100505969704,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,7.0,33.9,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179130/?bc=100505969801,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,7.1,34.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179127/?bc=100505957334,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,7.1,33.9,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179134/?bc=100505969705,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,7.4,34.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179133/?bc=100505957335,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,8.05,43.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179131/?bc=100505970552,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,8.15,43.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107179132/?bc=100506988671,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.8,54.5,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000102445126/?bc=100469761572,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市萩,5.2,43.5,,5,—,—,,—,賃貸のため対象外,,2026-07-31,,https://suumo.jp/chintai/jnc_000108884105/?bc=100519788395,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市若松町,5.5,42.9,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000086175777/?bc=100503194985,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市多呂,4.8,28.0,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000013953328/?bc=100485388345,適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南田町,5.5,34.6,,5,田,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000028629265/?bc=100520056800,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南田町,5.5,34.6,,5,田,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000016190273/?bc=100512954380,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市南田町,8.5,64.0,,5,田,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000106510561/?bc=100502045841,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市壱町田,5.0,40.9,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000093326715/?bc=100519635371,適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉２,5.9,55.0,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000106141567/?bc=100499220182,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市沢地,5.6,44.9,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000105302622/?bc=100497495254,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市平田,5.65,32.2,,5,田,—,,—,賃貸のため対象外,,2026-07-31,,https://suumo.jp/chintai/jnc_000108193407/?bc=100514680118,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市幸原町１,5.2,27.7,,5,畑,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000033977044/?bc=100517332483,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市萩,7.95,39.2,,5,—,—,,—,賃貸のため対象外,,2026-07-31,,https://suumo.jp/chintai/jnc_000101626405/?bc=100461276434,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市若松町,5.4,31.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107271907/?bc=100509035476,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町１,6.5,28.1,,5,—,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000108799510/?bc=100519106639,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中田町,5.3,23.6,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108490737/?bc=100499656195,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中田町,5.5,23.6,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000048910694/?bc=100502814798,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市新谷,7.0,58.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000105713814/?bc=100513826233,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市新谷,7.0,58.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000106952829/?bc=100505232069,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,5.0,23.0,,5,—,—,,—,賃貸のため対象外,,2026-08-01,,https://suumo.jp/chintai/jnc_000043306406/?bc=100520002151,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市柳郷地,7.7,50.7,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000106998512/?bc=100470618876,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大場,7.5,56.1,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107343899/?bc=100508331838,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,5.8,48.8,,5,田,—,,—,賃貸のため対象外,,2026-08-03,,https://suumo.jp/chintai/jnc_000108933002/?bc=100520130582,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中田町,6.2,28.4,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107756300/?bc=100511880860,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市中田町,6.2,29.2,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107425847/?bc=100509371504,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市加茂川町,7.3,59.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108711555/?bc=100518488934,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,4.8,24.0,,5,—,—,,—,賃貸のため対象外,,2026-07-30,,https://suumo.jp/chintai/jnc_000069426678/?bc=100519518504,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,4.9,25.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000070223878/?bc=100518947564,適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市大宮町２,5.0,25.2,,5,—,—,,—,賃貸のため対象外,,2026-08-04,,https://suumo.jp/chintai/jnc_000042390028/?bc=100520470190,適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.2,62.0,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000107983223/?bc=100512701011,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,7.2,66.2,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000091160492/?bc=100513502069,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市西若町,7.8,40.3,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107978893/?bc=100513835349,不適合
SUUMO 賃貸 三島市,三島市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県三島市徳倉２,5.2,29.4,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108701509/?bc=100009313666,不適合
SUUMO 賃貸 三島市,三島市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県三島市谷田,6.5,34.2,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000106884082/?bc=100505114037,不適合
